name sample,ADP (mV),AHP (mV),AI,AP amplitude (mV),AP threshold (mV),AP width (ms),Max number of spikes,Input R (MOhm),Vm (mV),Latency (ms),Rheobase (pA),Sag ratio,Tau (ms),Cell type,Good quality
20180626sample5,0.0,-8.698616176843643,121.55297336096109,85.6117308139801,-46.390995383262634,1.1599999999999944,23,253.93465858201182,-67.65336301922798,166.12,20.0,1.1763471250380968,22.430507359304297,V1layer5,True
20180703sample17,0.0,-5.928993225097656,132.233523887713,77.27636024355888,-38.59291225671768,1.1599999999999944,7,237.28730323041478,-54.212447322905064,59.56,40.0,1.136944190745557,21.118939978783015,V1layer5,True
20180705sample3,0.0,-9.545210748910904,143.9786687265111,68.07294115424156,-29.61917594075203,0.8799999999999919,15,291.8232112129529,-45.167543613910674,40.03999999999999,20.0,1.1643739730660014,16.990052389746005,V1layer5,True
20180703sample16,0.0,-5.928993225097656,132.233523887713,77.27636024355888,-38.59291225671768,1.1599999999999944,7,237.28730323041478,-54.212447322905064,59.56,40.0,1.136944190745557,21.118939978783015,V1layer5,True
20180705sample1,0.0,-16.885600984096527,109.97168989547049,82.91428163647652,-36.841437220573425,1.240000000000005,15,436.4384918771684,-42.66233810633421,8.879999999999999,0.0,1.106059592247149,29.359770150532384,V1layer5,True
20180626sample4,0.0,-18.152132630348206,113.45475732090392,77.41289958357811,-32.25480392575264,0.9599999999999609,19,256.65874082967645,-58.28480830341577,501.92,32.941176470588225,1.2250540928139728,16.070513102747157,V1layer5,True
20180626sample18,0.0,-12.306857854127884,146.23330226778492,80.83410933613777,-43.176475912332535,0.7199999999999984,34,196.0597550347448,-69.07587650418282,159.76000000000005,73.00000000000001,1.0415493599637764,15.536426190265102,V1layer5,True
20180626sample10,1.4500617980957031,-8.468925952911377,118.15127121730896,71.0880309343338,-42.44498535990715,0.7999999999999952,28,212.01060388113063,-61.17973870187998,50.44000000000001,43.1578947368421,1.2700467362773291,20.63912174164871,V1layer5,True
20180703sample6,0.0,-19.135549664497375,98.39102487323828,60.72327867150307,-30.000053346157074,0.9199999999999764,7,317.23612926279503,-59.3682447835803,68.48000000000002,40.00000000000001,1.1897394907621754,27.200694859074652,V1layer5,True
20180627sample11,1.4825239777565002,-8.529789745807648,112.45341614906846,72.43547216057777,-39.43031653761864,0.6799999999999862,38,167.8150507044047,-58.1265155941248,42.440000000000005,60.0,1.1020947597295763,17.187462889879228,V1layer5,True
20180703sample5,0.0,-19.93006095290184,103.27931886844269,65.65960496664047,-37.28686645627022,0.9200000000000041,25,250.6570935423175,-66.5419478058815,115.80000000000001,45.777777777777786,1.2325847788845208,20.012569932225944,V1layer5,True
20180705sample7,0.0,-10.352753102779388,147.07473432927765,68.44412162899971,-39.901234209537506,0.8000000000000229,25,222.28632670268416,-60.12365492582321,63.64,40.0,1.152992094175621,12.171599742666773,V1layer5,True
20180703sample4,0.0,-18.136462196707726,0.0,63.921788707375526,-30.293503776192665,0.9600000000000164,2,326.6786674223841,-43.8312209546566,24.440000000000005,20.0,1.2798910788736106,26.2730660641705,V1layer5,True
20180626sample14,0.0,-20.480845123529434,108.4003699291492,75.6402350962162,-36.6203673183918,0.6800000000000139,36,288.3848291449249,-58.08600539714098,170.84000000000003,15.862068965517231,1.1783076265281667,18.001381896668473,V1layer5,True
20180921sample6,0.0,-8.066941052675247,111.61673049485623,82.29098469018936,-41.49424657225609,0.6800000000000139,52,171.54087674121064,-54.289667673408985,78.84000000000002,17.142857142857142,1.3074053778219814,13.176400941586012,S1layer4,True
20180626sample15,0.0,-8.143223822116852,128.82545534848444,76.6260176897049,-38.60745206475258,0.6800000000000139,22,203.3324406274727,-56.3736129283905,35.36,40.0,1.0444901856340072,14.898777406542944,S1layer4,True
20180626sample16,0.0,-9.436774998903275,122.1154987418697,78.52304354310036,-32.35235810279846,0.7199999999999984,28,144.2898723917703,-52.48644782602787,119.00000000000003,54.11764705882353,1.2183946127098302,13.309621370554519,S1layer4,True
20180626sample8,2.610214054584503,-11.113591492176056,111.55611936692046,78.97262647747993,-37.66636922955513,0.6400000000000017,37,184.4237380772829,-57.38012621849775,61.240000000000016,46.15384615384616,1.211944518538351,17.697812537019743,S1layer4,True
20180921sample8,4.087653011083603,-11.025972664356232,126.54685207629018,78.12685519456863,-43.183546513319016,0.6800000000000139,64,246.13213624681038,-55.048065836727616,43.080000000000005,2.857142857142886,1.3609726668736255,17.19953148461749,S1layer4,True
20180626sample6,2.1297000348567963,-8.900832384824753,119.1779643727223,82.41879940032959,-39.52207416296005,0.7599999999999829,30,250.76838761355194,-51.48274254649878,45.24,5.7777777777777715,1.0280975500808447,14.314012567122509,S1layer4,True
20180605sample16,3.0363425612449646,-8.277710527181625,129.04790579419247,90.13840556144714,-41.76957160234451,0.8000000000000229,35,267.8929206679265,-60.508511051535606,47.68,20.0,1.0150899613040911,10.756913350163538,S1layer4,True
20180627sample9,0.0,-5.445525050163269,119.68537414965971,68.27868707478046,-41.556600481271744,0.8400000000000074,27,155.83784013321358,-60.05953306406737,52.60000000000001,76.75675675675676,1.1133160856157267,14.139715362414607,S1layer4,True
20180919sample23,2.4355389177799225,-10.72472333908081,116.42753288324337,79.51060682535172,-41.567035019397736,0.6000000000000172,57,138.96150094767415,-53.6759566038847,31.480000000000008,23.076923076923084,1.3487311307116925,10.73260412047524,S1layer4,True
20180920sample9,0.0,-8.467741310596466,125.4956962293929,84.87963676452637,-43.58866810798645,0.6400000000000294,50,169.60720889394477,-53.0179425701499,344.44000000000005,19.285714285714292,1.1604058642009587,11.270858883203843,S1layer4,True
20180626sample7,0.0,-16.290869563817978,125.23708529010759,56.57711438834667,-36.28060594201088,0.4799999999999943,26,125.5327463683983,-57.03062470108271,9.32000000000001,160.0,1.166728939260962,9.242702106989547,S1layer4,True
20180919sample14,0.0,-14.288712292909622,107.5786163522013,79.73448187112808,-40.15969857573509,0.7199999999999984,34,215.16073862214887,-56.64179157316685,104.36000000000001,12.727272727272728,1.2616966201554962,16.369414447993126,S1layer4,True
20180919sample20,0.0,-5.874514579772949,122.4594013466871,81.44215494394302,-44.42808777093887,0.7599999999999829,40,154.18777572611964,-59.61293938308954,71.08,58.97435897435896,1.046713440212027,10.236409357442884,S1layer4,True
20180605sample14,0.0,-16.92335680127144,112.15205572545023,63.07387724518776,-21.009009331464767,0.7199999999999984,32,171.15832651282352,-50.69222686588764,76.12000000000002,100.0,1.1806234810336727,12.22328240835649,S1layer4,True
